"symbol","report_date","speaker","title","msg","source_url"
"CRL","2025-02-19",NA,NA,"Ladies and gentlemen, thank you for standing by and welcome to the Charles River Laboratories Fourth Quarter and Full Year 2024 Earnings Conference Call. This call is being recorded. At this time, all participants are in a listen-only mode. After the speaker's presentation, there will be a question-and-answer session. To ask a question during this period, you will need to press star and one on your telephone keypad. If you want to remove yourself from the queue, simply press star and two. Lastly, if you should require operator assistance, please press star and zero. I would now like to turn the conference over to our host, Todd Spencer, Vice President of Investor Relations. Please go ahead, sir.","https://www.marketbeat.com/earnings/reports/2025-2-19-charles-river-laboratories-international-inc-stock/"
"CRL","2025-02-19","Todd Spencer","VP of Investor Relations at Charles River Laboratories","Good morning and welcome to Charles River Laboratories Fourth Quarter and Full Year 2024 Earnings and 2025 Guidance Conference Call and Webcast. This morning, I am joined by Jim Foster, Chair, President, and Chief Executive Officer, and Flavia Pease, Executive Vice President and Chief Financial Officer. They will comment on our results for the fourth quarter of 2024, as well as our financial guidance for 2025. Following the presentation, they will respond to questions. There is a slide presentation associated with today's remarks, which is posted on the Investor Relations section of our website at ir.criver.com. A webcast replay of this call will be available beginning approximately two hours after the call today and can also be accessed on our Investor Relations website. The replay will be available through next quarter's conference call. I'd like to remind you of our safe harbor.","https://www.marketbeat.com/earnings/reports/2025-2-19-charles-river-laboratories-international-inc-stock/"
"CRL","2025-02-19","Todd Spencer","VP of Investor Relations at Charles River Laboratories","All remarks that we make about future expectations, plans, and prospects for the company constitute forward-looking statements under the Private Securities Litigation Reform Act of 1995. Actual results may differ materially from those indicated. During this call, we will primarily discuss non-GAAP financial measures, which we believe help investors gain a meaningful understanding of our core operating results and guidance. The non-GAAP financial measures are not meant to be considered superior to or a substitute for results of operations prepared in accordance with GAAP. In accordance with Regulation G, you can find comparable GAAP measures and reconciliations on the Investor Relations section of our website. I will now turn the call over to Jim Foster.","https://www.marketbeat.com/earnings/reports/2025-2-19-charles-river-laboratories-international-inc-stock/"
"CRL","2025-02-19","Jim Foster","Chairman, President, and CEO at Charles River Laboratories","Thank you, Todd, and good morning. We're pleased to end the year with a fourth quarter performance that was slightly better than expected, yielding annual revenue and non-GAAP earnings per share higher than guidance that we issued in November. Before I provide more details on our fourth quarter results, I will provide an update on the market trends and our 2025 financial guidance. Beginning with an update on the market environment, I can say that our view of biopharmaceutical demand remains consistent with our last update. Overall, DSA demand KPIs, including the net book-to-bill ratio, were stable compared to the third quarter, and we expect similar trends throughout 2025. Many of our global biopharmaceutical clients continue to move forward with their restructuring and pipeline reprioritization activities, which are expected to constrain early-stage spending by many of these clients again in 2025.","https://www.marketbeat.com/earnings/reports/2025-2-19-charles-river-laboratories-international-inc-stock/"
"CRL","2025-02-19","Jim Foster","Chairman, President, and CEO at Charles River Laboratories","Small and mid-sized biotechnology clients continue to benefit from a more favorable funding environment through the end of 2024 compared to the previous two years, and we expect biotech demand trends will be stable to slightly improved in 2025 versus last year. These combined trends are expected to result in flatish DSA demand sequentially within 2025. However, we expect steady volume to be at a lower level than in 2024 because many global biopharmaceutical clients reset their budgets in the middle of last year. We're closely monitoring our clients' R&D spending patterns, the funding environment, and interest rates, as well as new biotech company formations, which have slowed over the past couple of years, and believe our expectations for 2025 are appropriately measured. As discussed at a recent investor conference, the primary factors influencing our 2025 outlook are as follows.","https://www.marketbeat.com/earnings/reports/2025-2-19-charles-river-laboratories-international-inc-stock/"
"CRL","2025-02-19","Jim Foster","Chairman, President, and CEO at Charles River Laboratories","The first relates to our expectation for a stabilizing DSA demand environment in 2025, as well as an anticipated headwind from lower DSA pricing throughout the year. The second item is lower commercial revenue in the CDMO business, which will reduce consolidated revenue by approximately 1% in 2025. And finally, our site consolidation actions are expected to reduce revenue by an additional 50 basis points this year. The cumulative effect of these factors is expected to result in a revenue decline of 3.5%-5.5% on an organic basis this year. And when including a foreign exchange headwind of over 1%, a reported revenue decline of 4.5%-7%. We have taken significant action to protect the operating margin and shareholder value, including restructuring initiatives that are expected to yield annualized savings of approximately $225 million in 2026, of which over $175 million will be realized this year.","https://www.marketbeat.com/earnings/reports/2025-2-19-charles-river-laboratories-international-inc-stock/"
"CRL","2025-02-19","Jim Foster","Chairman, President, and CEO at Charles River Laboratories","However, we will not be able to fully offset the revenue decline in 2025, particularly in the DSA segment, which is expected to result in a modestly lower consolidated operating margin and a non-GAAP earnings per share in a range of $9.10-$9.60. Now, I'd like to quickly recap our fourth quarter and full year consolidated performance. We reported revenue of $1 billion in the fourth quarter of 2024, a 1.8% decline on an organic basis from the previous year. For the year, we reported revenue of $4.05 billion, with an organic revenue decrease of 2.8% driven primarily by lower DSA revenue. Our full year revenue slightly outperformed the range that we provided in November, led by a better-than-expected fourth quarter performance in the RMS segment and a robust year-end for Microbial Solutions.","https://www.marketbeat.com/earnings/reports/2025-2-19-charles-river-laboratories-international-inc-stock/"
"CRL","2025-02-19","Jim Foster","Chairman, President, and CEO at Charles River Laboratories","Sales to both the global biopharmaceutical and small and mid-sized biotech client segments declined for the full year, but in the fourth quarter, we were pleased to see revenue from biotech clients return to growth for the first time since the third quarter of 2023. The operating margin increased 80 basis points year over year to 19.9% in the fourth quarter, principally driven by lower unallocated corporate costs and margin expansion in the Manufacturing segment. The cost-saving initiatives also helped to limit the margin declines in the DSA and RMS segments. For the full year, the operating margin declined by 40 basis points to 19.9%. The decrease was primarily driven by the DSA segment, as well as higher unallocated corporate costs. Earnings per share were $2.66 in the fourth quarter, an increase of 8.1% from $2.46 in the fourth quarter of 2023.","https://www.marketbeat.com/earnings/reports/2025-2-19-charles-river-laboratories-international-inc-stock/"
"CRL","2025-02-19","Jim Foster","Chairman, President, and CEO at Charles River Laboratories","The fourth quarter operating margin expansion, as well as favorable below-the-line items, including reductions in interest expense, the tax rate, and share count, led to the earnings improvement. The 2024 earnings per share declined by 3.3% to $10.32, due primarily to the lower revenue and operating margin, partially offset by the benefit of cost-saving initiatives. Turning to segment performance, I'll now provide you with additional details on the fourth quarter and each segment's outlook for 2025. DSA revenue in the fourth quarter was $603.3 million, a decrease of 3.5% on an organic basis. The decline reflected lower study volume as well as slightly lower pricing. As anticipated, Safety Assessment pricing turned negative in the fourth quarter as the moderating pricing environment during 2024 started to work from backlog into the revenue stream.","https://www.marketbeat.com/earnings/reports/2025-2-19-charles-river-laboratories-international-inc-stock/"
"CRL","2025-02-19","Jim Foster","Chairman, President, and CEO at Charles River Laboratories","In the current demand environment, pricing has become a point of discussion with clients, particularly small and mid-sized biotechs. We have strategically and selectively utilized pricing and other commercial enhancements, including better integration of our DSA sales force with the global, with the goal to gain additional market share, and believe the strategy has been successful, as demonstrated by an improved DSA capture rate during 2024. DSA demand KPIs were also stable in the fourth quarter, including the net book-to-bill ratio and cancellation rate. The net book-to-bill remained below one times in the fourth quarter, with global biopharmaceutical and small and mid-sized biotech client segments in a similar range. This was consistent with the third quarter, following the divergence in trends during the second quarter that resulted in revenue to global biopharmaceutical clients taking a step down in the second half of 2024, which will continue to impact 2025.","https://www.marketbeat.com/earnings/reports/2025-2-19-charles-river-laboratories-international-inc-stock/"
