"symbol","report_date","speaker","title","msg","source_url"
"DG","2026-03-12",NA,NA,"Good morning. My name is Rob, and I'll be your conference operator today. At this time, I'd like to welcome everyone to the Dollar General fourth quarter 2025 earnings call. Today is Thursday, March 12, 2026. All lines have been placed on mute to prevent any background noise. This call is being recorded. Instructions for listening to the replay of the call are available in the company's earnings press release issued this morning. Now I'd like to turn the conference over to Mr. Kevin Walker, Vice President of Investor Relations. Kevin, you may begin your conference.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Kevin Walker","VP of Investor Relations at Dollar General","Thank you, and good morning, everyone. On the call with me today are Todd Vasos, our CEO, and Donny Lau, our CFO. After our prepared remarks, we'll open the call up for your questions, and Emily Taylor, our Chief Operating Officer, will join us for the Q&A session. To allow us to address as many questions as possible in the queue, please limit yourself to one question. Our earnings release issued today can be found on our website at investor.dollargeneral.com under news and events. Let me caution you that today's comments include forward-looking statements as defined in the Private Securities Litigation Reform Act of 1995, such as statements about our financial guidance, long-term financial framework, strategy, initiatives, plans, goals, priorities, opportunities, expectations, or beliefs about future matters, and other statements that are not limited to historical fact.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Kevin Walker","VP of Investor Relations at Dollar General","These statements are subject to risks and uncertainties that could cause actual results to differ materially from our expectations and projections. These factors include, but are not limited to, those identified in our earnings release issued this morning, under risk factors in our 2024 Form 10-K filed on March 21, 2025, and any later filed periodic report, and in the comments that are made on this call. You should not unduly rely on forward-looking statements which speak only as of today's date. Dollar General disclaims any obligation to update or revise any information discussed in this call unless required by law. Now it is my pleasure to turn the call over to Todd.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Todd Vasos","CEO at Dollar General","Thank you, Kevin, and welcome to everyone joining our call. I want to begin by thanking our teams in our stores, distribution centers, private fleet, and our store support center for all their work to serve our customers and each other in 2025. We are proud of these efforts and pleased with our strong operating and financial results for both the fourth quarter and fiscal year 2025. We have not only stabilized our core business, but we've laid the groundwork to drive meaningful growth over both the near and longer term. For today's call, I will begin by recapping some of the highlights of our fourth quarter performance, as well as sharing our latest observations on the consumer environment. After that, Donnie will share the details of our financial performance, financial outlook for fiscal 2026, and updated thoughts on our long-term financial framework.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Todd Vasos","CEO at Dollar General","I will then wrap up the call with an update on our strategy, including our strategic growth pillars. Turning to our fourth quarter performance. Net sales increased 5.9% to $10.9 billion in Q4, compared to net sales of $10.3 billion in last year's fourth quarter. We grew market share in both dollars and units in highly consumable product sales once again during the quarter, in addition to growing market share in non-consumable product sales. Importantly, we believe our continuing growth in sales and market share demonstrate the relevance of our unique combination of value and convenience for our customers. Same-store sales increased 4.3% during the quarter and included healthy growth in customer traffic as well as average basket size.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Todd Vasos","CEO at Dollar General","The growth in average basket was driven by an increase in average unit retail price per item, partially offset by a decrease in average number of items. From a monthly cadence perspective, while January was the strongest period of the quarter and included a benefit from consumer stock-up activity ahead of winter storms, all three periods delivered comp sales growth above 3.5%. For the fourth consecutive quarter, we delivered broad-based category sales growth with positive comp sales in each of our consumables, seasonal, home, and apparel categories. Notably, sales in the combined non-consumable categories outpaced a solid increase in consumable sales also for the fourth consecutive quarter. In addition, we finished 2025 with three consecutive quarters of meaningful growth in customer traffic, reflecting the essential role we play for our customer and communities as we help them save time and money every day.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Todd Vasos","CEO at Dollar General","Customers across all income brackets continue to stress the importance of finding value as they shop, and we are meeting this need as we continue to grow penetration with households of all income levels. While we continue to be pleased with our pricing position against competitors and other classes of trade, we know value is multifaceted, especially for our core customer. As a result, beyond our goal of keeping prices within 3-4 percentage points of mass retailers, we continue to offer compelling value through our extensive offering of more than 2,000 items at or below the $1 price point.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Todd Vasos","CEO at Dollar General","These items are clearly resonating with the customer, as evidenced by the strong performance of our Value Valley offering, which is comprised of more than 500 rotating items, all priced at $1. In fact, during the quarter, this offering delivered a comp sales increase of 17.6%, once again outperforming the chain average. These results represent meaningful acceleration compared to prior quarters, further building on the strong results we've been delivering in this area. In addition, $1 items in our seasonal business for the quarter delivered our highest sell-through rates, reinforcing the value our customers continue to place on this important price point.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Todd Vasos","CEO at Dollar General","Our strong value proposition is complemented by the convenience of nearly 21,000 stores located within five miles of approximately 75% of the U.S. population, and a robust and growing digital presence to serve a wide variety of new and existing customers, all of which has uniquely positioned us as America's neighborhood general store. In summary, we're proud of our Q4 and 2025 results, which were well ahead of our expectations. We are well-positioned to continue driving profitable sales growth and capturing growth opportunities while creating long-term shareholder value. Now let me turn the call over to Donny.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Donny Lau","CFO at Dollar General","Thank you, Todd, and good morning, everyone. Now that Todd has taken you through the top-line results for the quarter, let me take you through some of the other important financial details. Unless we specifically note otherwise, all comparisons are year-over-year. All references to EPS refer to diluted earnings per share, and all years noted refer to the corresponding fiscal year. For Q4, gross profit as a percentage of sales was 30.4%, an increase of 105 basis points. This increase was primarily attributable to a reduction in shrink, higher inventory markups, and lower inventory damages, partially offset by an increased LIFO provision. Our shrink mitigation efforts once again contributed to strong gross margin expansion in the quarter, as we delivered a 62 basis point improvement in shrink versus prior year, even while lapping a 68 basis point improvement in Q4 2024.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Donny Lau","CFO at Dollar General","For the full year, gross margin expanded by 107 basis points, driven by an 80 basis point reduction in shrink. Notably, this reduction positions us ahead of the goals embedded in our long-term financial framework, and we expect further improvement over time. Turning to SG&A, which as a percentage of sales was 24.9%, a decrease of 165 basis points. The primary expenses that were a lower percentage of sales in the quarter include impairment charges, primarily due to the store portfolio optimization review completed in 2024 and retail salaries, partially offset by higher incentive compensation. Moving down the income statement. Operating profit for the fourth quarter increased 106% to $606 million. As a percentage of sales, operating profit increased 270 basis points to 5.6%.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Donny Lau","CFO at Dollar General","As a reminder, our Q4 2024 operating profit includes an approximate $232 million negative impact associated with the impairment charges I just mentioned. Net interest expense for the quarter decreased to $52.3 million compared to $65.9 million in last year's fourth quarter. Our effective tax rate for the quarter was 21.8% and compares to 16.2% in the prior year. Finally, EPS for the quarter increased 122% to $0.93, which exceeded the high end of our expectations. Our Q4 2024 results include an approximate $0.81 per share negative impact associated with the impairment charges I mentioned earlier. Turning now to our balance sheet and cash flow, where we continue to make significant progress in strengthening our financial position.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Donny Lau","CFO at Dollar General","Merchandise inventories were $6.3 billion at the end of Q4, a decrease of $379 million or 5.7% compared to the prior year, and a decline of 7% on an average per store basis. Importantly, the team continues to do a terrific job reducing inventory while driving sales and improving in-stock levels. Overall, we're pleased with our inventory position and moving forward, we're focused on growing inventory at a rate below our sales growth. In 2025, we generated significant cash flow from operations of $3.6 billion, which represents an increase of 21.3%. Our strong cash flow generation provides flexibility to reinvest in our business while at the same time further strengthen our balance sheet and liquidity position.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Donny Lau","CFO at Dollar General","In fact, as previously communicated, we redeemed $550 million of senior notes during the fourth quarter. This is well ahead of their scheduled November 2027 maturity and brings the total level of senior note redemptions in 2025 to $1.7 billion. We also paid a dividend of 59 cents per common share outstanding during the quarter for a total payment of approximately $130 million. Our capital allocation priorities continue to serve us well and remain unchanged. Our first priority is investing in the business, including our existing store base, as well as other high return growth opportunities such as new store expansion, remodels, and other strategic initiatives.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Donny Lau","CFO at Dollar General","Next, we seek to return cash to shareholders through our quarterly dividend payment and when appropriate, share repurchases, all while maintaining our goal of less than three times adjusted debt to adjusted EBITDAR in support of our commitment to middle BBB ratings by S&P and Moody's. Overall, we're pleased with our strong financial results in 2025, which were significantly ahead of our initial expectations for the year. These results are a testament to the strong execution by the team and the ongoing positive impact of key growth initiatives across the business. I'd like to now discuss our financial outlook for 2026. Our current outlook reflects continued progress against our key growth initiatives. It also considers our efforts to mitigate cost inflation and the potential for continued uncertainty, particularly in consumer behavior.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
"DG","2026-03-12","Donny Lau","CFO at Dollar General","In addition, keep in mind that we entered the year well ahead of schedule on several of the goals initially contemplated in our long-term financial framework, which we introduced on our Q4 2024 earnings call last March. Taking all of this into account, for 2026, we expect net sales growth in the range of 3.7%-4.2%. Same-store sales growth in the range of 2.2%-2.7%, and EPS in the range of $7.10-$7.35. Our EPS guidance assumes an effective tax rate of approximately 25% and includes an anticipated negative impact of about 150 basis points from the expiration of the Work Opportunity Tax Credit on December 31, 2025, resulting in an approximate 13-cent reduction to EPS.","https://www.marketbeat.com/earnings/reports/2026-3-12-dollar-general-co-stock/"
