"symbol","report_date","speaker","title","msg","source_url"
"VRSN","2025-10-23",NA,NA,"Good day, everyone. Welcome to VeriSign's third quarter 2025 earnings call. Today's conference is being recorded. Recording of this call is not permitted unless pre-authorized. At this time, I'd like to turn the conference over to Mr. David Atchley, Vice President of Investor Relations and Corporate Treasurer. Please go ahead, sir.","https://www.marketbeat.com/earnings/reports/2025-10-23-verisign-inc-stock/"
"VRSN","2025-10-23","David Atchley","VP, Investor Relations and Corporate Treasurer at VeriSign","Thank you, operator. Welcome to VeriSign's third quarter 2025 earnings call. Joining me are Jim Bidzos, Executive Chairman, President and CEO, and John Calys, Executive Vice President and CFO. This call and presentation are being webcast from the Investor Relations website, which is available under About VeriSign on verisign.com. There you will also find our earnings release. At the end of this call, the presentation will be available on that site, and within a few hours, the replay of the call will be posted.","https://www.marketbeat.com/earnings/reports/2025-10-23-verisign-inc-stock/"
"VRSN","2025-10-23","David Atchley","VP, Investor Relations and Corporate Treasurer at VeriSign","Financial results in our earnings release are unaudited, and our remarks include forward-looking statements that are subject to the risks and uncertainties that we discuss in detail in our documents filed with the SEC, specifically the most recent reports on Form 10-K and 10-Q. VeriSign does not update financial performance or guidance during the quarter unless it is done through a public disclosure. The financial results in today's call and the matters we will be discussing today include GAAP results and two non-GAAP measures used by VeriSign: adjusted EBITDA and free cash flow. GAAP to non-GAAP reconciliation information is appended to the slide presentation, which can be found on the Investor Relations section of our website, available after this call. Jim and John will now provide prepared remarks, and afterward, we will open the call for your questions. With that, I would like to turn the call over to Jim.","https://www.marketbeat.com/earnings/reports/2025-10-23-verisign-inc-stock/"
"VRSN","2025-10-23","Jim Bidzos","Executive Chairman, President and CEO at VeriSign","Thank you, David. Good afternoon to everyone, and thank you for joining us. VeriSign delivered both growth in a domain name base and solid financial performance during the third quarter. We also continued our consistent return of value to shareholders through dividends and share repurchases. At the end of September, the domain name base for .com and .net totaled 171.9 million domain names, up 1.4% year-over-year. We had strength in the quarter with 10.6 million new registrations. Revenue was up 7.3% year-over-year, and EPS is up 9.7% year-over-year. During the quarter, we returned $72 million through dividends and $215 million through share repurchases for a total return to shareholders of $287 million. The positive domain name base trends we saw during the first half of the year continued during the third quarter. Net registrations added during the third quarter were 1.45 million names.","https://www.marketbeat.com/earnings/reports/2025-10-23-verisign-inc-stock/"
"VRSN","2025-10-23","Jim Bidzos","Executive Chairman, President and CEO at VeriSign","This was made possible by the strong volume of new registrations already mentioned and improvement in the year-over-year preliminary renewal rate. The renewal rate for the third quarter of 2025 is expected to be 75.3% compared to 72.2% a year ago. The domain name base grew sequentially in our three main regions, with the U.S. and EMEA being the strongest. We're seeing solid underlying demand for our domain names and continued registrar engagement with our programs, which together have enhanced the pace of growth in new registrations. Given these continued positive domain name base trends, we now expect the growth in the domain name base to be between 2.2% and 2.5% for 2025. Our financial and liquidity position remains stable, with $618 million in cash, cash equivalents, and marketable securities at the end of the quarter.","https://www.marketbeat.com/earnings/reports/2025-10-23-verisign-inc-stock/"
"VRSN","2025-10-23","Jim Bidzos","Executive Chairman, President and CEO at VeriSign","At the end of the quarter, $1.33 billion remained available under the current share repurchase program, which has no expiration. As announced in today's earnings release, VeriSign's Board of Directors declared a cash dividend of $0.77 per share of VeriSign's outstanding common stock to stockholders of record as of the close of business on November 18, 2025, payable on November 25, 2025. VeriSign intends to continue to pay a cash dividend on a quarterly basis subject to market conditions and approval by VeriSign's Board of Directors. I would like to turn the call over to John. I'll return when John has completed his financial report with some closing remarks.","https://www.marketbeat.com/earnings/reports/2025-10-23-verisign-inc-stock/"
"VRSN","2025-10-23","John Calys","EVP and CFO at VeriSign","Thank you, Jim, and good afternoon, everyone. The quarter ended September 30, 2025. The company generated revenue of $419 million, up 7.3% from the same quarter a year ago. Operating expense in Q3 2025 totaled $135 million, which compares to $129 million last quarter and $121 million for the third quarter last year. The areas we saw increases include incentive compensation and legal costs. Net income in the third quarter totaled $213 million, compared to $207 million last quarter and $201 million in the third quarter last year. Third quarter diluted EPS was $2.27 compared to $2.21 last quarter and $2.07 for the same quarter of 2024. Operating cash flow for the third quarter 2025 was $308 million, and free cash flow was $303 million, compared with $253 million and $248 million, respectively, in the quarter a year ago. I will now discuss our updated full-year 2025 guidance.","https://www.marketbeat.com/earnings/reports/2025-10-23-verisign-inc-stock/"
"VRSN","2025-10-23","John Calys","EVP and CFO at VeriSign","Revenue is expected to be between $1.652 billion and $1.657 billion. Operating income is now expected to be between $1.119 billion and $1.124 billion. Interest expense and non-operating income net, which includes interest income estimates, is still expected to be an expense between $50 million and $60 million. Capital expenditures are still expected to be between $25 million and $35 million, and the GAAP effective tax rate is still expected to be between 21% and 24%. In summary, VeriSign continued to demonstrate sound financial discipline during the quarter. Now I'll turn the call back to Jim for his closing remarks.","https://www.marketbeat.com/earnings/reports/2025-10-23-verisign-inc-stock/"
"VRSN","2025-10-23","Jim Bidzos","Executive Chairman, President and CEO at VeriSign","Thank you, John. The improved domain name base trends that emerged at the end of 2024 continued through the first three quarters of 2025. We're seeing strength in demand for our domain names, which we believe are the results of the plans and expectations we laid out last year. Our adjustments to our channel programs, along with anticipated favorable cyclical shifts from ARPU to customer acquisition, are contributing to this. Of note is that these improved trends are seen across our main three regions, with strength in the U.S. picking up during the third quarter.","https://www.marketbeat.com/earnings/reports/2025-10-23-verisign-inc-stock/"
"VRSN","2025-10-23","Jim Bidzos","Executive Chairman, President and CEO at VeriSign","Our 2025 programs have deepened our engagement with our channel, and we use their feedback to improve our 2026 programs, which we have rolled out to our registrars. We look forward to finishing out 2025 from a position of strength with these positive domain name base trends. I would note that we also see increases in registration and resolution activity, for which we believe increasing use of AI is a primary driver. Thanks for your attention today. This concludes our prepared remarks, and now we'll open the call for your questions. Operator, we're ready for the first question.","https://www.marketbeat.com/earnings/reports/2025-10-23-verisign-inc-stock/"
