"symbol","report_date","speaker","title","msg","source_url"
"HPQ","2025-11-25",NA,NA,"Good day, everyone, and welcome to the Fourth Quarter 2025 HP Inc Earnings Conference Call. My name is Regina, and I will be your conference moderator for today's call. At this time, all participants will be in listen-only mode. We will be facilitating a question-and-answer session toward the end of the conference. Should you need assistance during the call, please signal a conference specialist by pressing the star key followed by zero. As a reminder, this conference is being recorded for replay purposes. I would now like to turn the call over to Alok Juyal, Head of Investor Relations. Please go ahead.","https://www.marketbeat.com/earnings/reports/2025-11-25-hp-inc-stock/"
"HPQ","2025-11-25","Alok Juyal","Head of Investor Relations at HP Inc","Good afternoon, everyone, and welcome to HP's fourth quarter 2025 earnings conference call. With me today are Enrique Lores, HP's President and Chief Executive Officer, and Karen Parkhill, HP's Chief Financial Officer. Before handing the call over to Enrique, let me remind you that this call is a webcast, and a replay will be available on our website shortly after the call for approximately one year. We posted the earnings release and accompanying slide presentation on our investor relations web page at investor.hp.com. As always, elements of this presentation are forward-looking and are based on our best view of the world and our business as we see them today. For more detailed information, please see disclaimers in the earnings materials relating to forward-looking statements that involve risks, uncertainties, and assumptions.","https://www.marketbeat.com/earnings/reports/2025-11-25-hp-inc-stock/"
"HPQ","2025-11-25","Alok Juyal","Head of Investor Relations at HP Inc","For a discussion of some of these risks, uncertainties, and assumptions, please refer to HP's SEC reports, including our most recent Form 10-K. HP assumes no obligation and does not intend to update any such forward-looking statements. We also note that the financial information discussed on this call reflects estimates based on information available now and could differ materially from the amounts ultimately reported in HP's SEC filings. During this webcast, unless otherwise specifically noted, all comparisons are year-over-year comparisons with the corresponding year-ago period. In addition, unless otherwise noted, references to HP channel inventory refer to tier-one channel inventory, and market share references are based on calendar quarter information. For financial information that has been expressed on a non-GAAP basis, we've included reconciliations to the comparable GAAP information. Please refer to the tables and slide presentation accompanying today's earnings release for those reconciliations.","https://www.marketbeat.com/earnings/reports/2025-11-25-hp-inc-stock/"
"HPQ","2025-11-25","Alok Juyal","Head of Investor Relations at HP Inc","With that, I will now turn the call over to Enrique.","https://www.marketbeat.com/earnings/reports/2025-11-25-hp-inc-stock/"
"HPQ","2025-11-25","Enrique Lores","President and CEO at HP Inc","Thank you, Alok, and a special welcome to your first earnings call. Thank you to everyone for joining today's call. Today, we will cover our Q4 performance and 2025 full-year results. We will also highlight the opportunities ahead of us, expectations for fiscal year 2026, and how we are continuing to advance our company strategy. I want to begin by saying how proud I am of the progress we have made across our priorities, especially as we have navigated a challenging external landscape. We have driven sequential profit improvement the last two quarters, demonstrating our ability to quickly respond to the challenging trade environment we began to face in Q2. We also invested in our supply chain, making it more resilient to mitigate future risks, which is core to the future-ready plan we laid out three years ago.","https://www.marketbeat.com/earnings/reports/2025-11-25-hp-inc-stock/"
"HPQ","2025-11-25","Enrique Lores","President and CEO at HP Inc","Our performance, both for the quarter and the full year, underscores the strength of our strategy, the power of our portfolio, and the tenacity of our team. Let's start with our Q4 results. I am pleased to report that HP delivered its sixth consecutive quarter of revenue growth, up 4% year-over-year, largely driven by personal systems gains in commercial and consumer. In print, the market remained soft, but we delivered revenue in line with our expectations. Collectively, key growth areas grew double-digit year-over-year and delivered gross margin above our core business. Non-GAAP EPS came above the midpoint of our guidance. We continue to execute our future-of-work strategy. We are accelerating innovation with AI-powered devices that harness AI at the edge and create better-together experiences across our portfolio.","https://www.marketbeat.com/earnings/reports/2025-11-25-hp-inc-stock/"
"HPQ","2025-11-25","Enrique Lores","President and CEO at HP Inc","We are also empowering CIOs with the tools they need to drive transformation, and we are leveraging the power of customer data to deliver meaningful insights. These priorities guide our innovation. For example, we introduced a new edge-class device, the AI Station, powered by NVIDIA, which can run up to 200 billion parameter models. It brings highly performant AI compute to the data instead of moving this data to the cloud for processing. We also launched innovations that boost productivity, as for example, the industry's first 49-inch ultrawide monitor that integrates AI noise reduction. Focusing on solutions, we are making printing smarter and more intuitive with new AI-driven printing and scanning features. These enhancements make printing easier by cleaning web and email layouts, reducing unnecessary pages. They also streamline everyday tasks, improving scan quality and auto-generating file names.","https://www.marketbeat.com/earnings/reports/2025-11-25-hp-inc-stock/"
"HPQ","2025-11-25","Enrique Lores","President and CEO at HP Inc","Our workforce experience platform now uses telemetry from 48 million endpoints to manage 2.4 million connected devices and already remediates more than 12 million IT issues every month. With its new integration with Microsoft Security Code Pilot, we are bringing generative AI directly into IT management for faster, smarter responses to critical issues. Inside HP, we are adopting our AI-powered innovations first, leading as a customer zero. For example, by deploying AI PCs with curated applications, we are equipping teams to deliver better results with their productivity up 16%. Now, I will take a closer look at the performance of each business unit. In personal systems, revenue grew 8% year-over-year, above our expectations. We drove worldwide PC market share gains, particularly in high-value categories, including commercial and consumer premium and workstations.","https://www.marketbeat.com/earnings/reports/2025-11-25-hp-inc-stock/"
"HPQ","2025-11-25","Enrique Lores","President and CEO at HP Inc","With 40% of the installed base still on Windows 10 at the end of Q4, the Windows 11 refresh will remain a tailwind for the PC market into 2026. Demand for AI PCs continues to accelerate, now representing more than 30% of our shipments this quarter. In our key growth areas for personal systems, strong performance in data science workstations contributed to double-digit revenue growth in advanced compute solutions. In print, revenue declined 4%, reflecting market softness and delayed purchasing decisions across all regions. Print units declined year-over-year, but improved sequentially. We maintained our number one share in print. Supply revenue performed as expected, and we gained share. Looking closer at print key growth areas, consumer subscriptions delivered double-digit revenue growth and is just under $1 billion in annual revenue. We continue to see strong adoption of our all-in plan offering, with subscribers up double-digit sequentially.","https://www.marketbeat.com/earnings/reports/2025-11-25-hp-inc-stock/"
"HPQ","2025-11-25","Enrique Lores","President and CEO at HP Inc","Momentum continued in industrial graphics, which exceeded $1.8 billion in annual revenue, driven by the ninth consecutive quarter of year-over-year growth. We also saw double-digit growth in 3D, driven by applications in drone and robotics manufacturing. In workforce solutions, double-digit growth was accompanied by key wins in industries such as energy, technology, and services. We added 10 new customers from the world's 200 largest companies, a testament to the strength of our sales team. Turning to our full-year performance, revenue grew by 3%, returning to growth. Our key growth areas collectively grew double-digit year-over-year and represented over a third of our revenue for the year. Personal systems revenue grew 6%, driven by commercial strength. Print revenue declined 4% as market weakness persisted, and we prioritized placement of profitable units. Supply revenue declined 2% in constant currency, and we gained share.","https://www.marketbeat.com/earnings/reports/2025-11-25-hp-inc-stock/"
