"symbol","report_date","speaker","title","msg","source_url"
"DVN","2025-08-05",NA,NA,"Welcome to Devon Energy's second quarter 2025 conference call. At this time, all participants are in listen-only mode. This call is being recorded. I'd now like to turn the call over to Rosy Zuklic, Vice President of Investor Relations. You may begin.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"Good morning and thank you for joining us on the call today. Last night, we issued Devon Energy's second quarter earnings release and material presentation materials. Throughout the call today, we will make references to these materials to support prepared remarks. The release and slides can be found in the Investor section of the Devon Energy website. Joining me on the call today are Clay Gaspar, President and Chief Executive Officer, Jeff Ritenour, Chief Financial Officer, John Raines, SVP Asset Management, Tom Hellman, SVP E&P Operations, and Trey Lowe, SVP Technology and Chief Technology Officer. As a reminder, this conference call will include forward-looking statements as defined under U.S. Securities Law. These statements involve risks and uncertainties that may cause actual results to differ materially from our forecast. Please refer to the cautionary language and risk factors provided in our SEC filings and earnings materials.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"With that, I'll turn the call over to Clay.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"Thank you, Rosy. Good morning, everyone. Thank you for joining us today. Devon delivered another quarter of production outperformance, capital reduction, and improved 2025 outlook, driven by our unwavering commitment to operational excellence and financial discipline. Our strategic priorities on slide three remain steadfast: operational excellence, advantaged asset portfolio, maintaining financial strength, delivering value to shareholders, and cultivating a culture to succeed. Amid market volatility, our veteran leadership team is not distracted by the headline or tweet du jour. We keep our eyes focused on the larger macro signals, and we have guided our team's energy towards controlling the controllables. As you will hear, during the quarter, we avoided the distractions and have made significant progress towards our business optimization goals of making Devon a more efficient value creation machine. Our optimization plan will create an incremental $1 billion of annual free cash flow by the end of next year.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"While cost cutting is part of the strategy, our focus is on driving value to the bottom line. Many of the wins are tied to production enhancements, inciting a culture of continuous improvement, and a heavy dose of technology. Only four months into this initiative, our team has already captured 40% of our target. As I sit here today, I'm highly confident in our ability to achieve our $1 billion target on time, and as a result, create significant and sustainable value for our shareholders. Consistent with our strategy to enhance our asset portfolio, we completed the sale of the Matterhorn pipeline in Q2. On August 1, we acquired the remaining non-controlling interests in Cotton Draw Midstream. These transactions are value-enhancing and strengthen our financial position to support future growth. By optimizing our midstream holding, these deals bolster our E&P operations and give us long-term value creation for our shareholders.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"Let's turn to slide four and discuss our quarterly highlights. The second quarter demonstrated the strength of our capital program and diversified portfolio. As I mentioned, our second quarter production exceeded the top end of our guidance. These results were driven by our franchise asset, the Delaware Basin, and strong performance across our other assets. Continued efficiency gains and effective supply chain management allowed us to outperform expectations, with capital spending coming in 7% below guidance. The impressive performance on both capital and production generated significant Q2 free cash flow of $589 million and further strengthened our financial foundation. Approximately 70% of the free cash flow was returned to shareholders via dividends and share repurchases, underscoring our reinvestment strategy and commitment to delivering meaningful long-term shareholder returns. Let's take a closer look at some of our operational metrics.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"Slide five showcases the significant operational efficiencies we are achieving across our portfolio. In the Delaware, our teams have continued to push the envelope in both drilling and completions. By leveraging our extensive data streams and our proprietary InfraAct and inDrill AI agents, we're able to capture operational enhancements in real time and drive efficiency in our critical operations. In parallel to this real-time operational assistance, we're also leveraging design improvements, simul frac implementation, and relentless focus on safety and execution. These enhancements have resulted in another 12% year-over-year improvement in drilling cost and a 15% improvement in completion cost. These are not just one-time gains; they reflect the ongoing commitment of our teams to drive meaningful long-term improvements in how we operate. We are seeing similar momentum in the Williston, where our innovative approach has delivered $1 million in savings per well since the Grayson Mill acquisition last year.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"We've reduced total well costs through design enhancements, improved drilling and completion practices, and by leveraging technology. Finally, in the Eagle Ford, I'm pleased to report that we've fully captured the $2.7 million in savings per well that we set out to achieve as part of the dissolution of the JV in April. Overall, the operational highlights demonstrate how our teams are continuously seeking new ways to drive efficiency and deliver value. Let's turn to slide six. You can see how these operational improvements are driving real capital efficiency gains. Since November, we've reduced our 2025 capital guidance by 10% or $400 million. We've achieved these capital reductions while regularly increasing our next quarter production guide and maintaining a strong 2026 production outlook. This outcome is a direct result of disciplined capital allocation, ongoing operational improvements, and importantly, our commitment to leveraging technology across the business.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"Our proprietary AI tools, agents, and models are embedded throughout our operations, from drilling and completions to real-time production optimization. These technologies enable us to quickly source and analyze vast amounts of data, make informed decisions faster, and continuously refine our workflows. As I mentioned before, we're not just cutting costs, we're optimizing well performance, reducing cycle times, and streamlining field operations, all while delivering production performance and strengthening our financial position. These are sustainable, structural gains that will translate into more efficient capital deployment, stronger free cash flow, and long-term value. With that, I'll hand the call over to Jeff.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"Thanks, Clay. Turning to slide seven, where we highlight another quarter of strong financial performance for Devon Energy. In the second quarter, we delivered core earnings of $0.84 per share, EBITDA of $1.8 billion, and operating cash flow of $1.5 billion. After funding our capital requirements, we generated $589 million in free cash flow. This was driven by production exceeding the top end of our guidance, reflecting the excellent operating performance highlighted by Clay. Disciplined capital investment resulted in a 7% outperformance versus expectations, and production cost improving 5% from the prior period due to reduced downtime, lower workover expenses, and lower production taxes. In addition to strong organic free cash flow, we closed the $372 million divestiture of our equity interest in the Matterhorn pipeline, resulting in a $307 million pre-tax gain.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"With the associated taxes from this divestiture, our current tax rate was approximately 21% for the quarter, above our recent run rate. With this robust cash generation, we delivered significant value to shareholders, paying $156 million in dividends and allocating $249 million to share repurchases. We remain firmly committed to our capital allocation framework, balancing high return investments with substantial cash returns to shareholders. Moving to slide eight, our financial strength and liquidity position remain a clear differentiator for Devon Energy. We exited the quarter with $4.8 billion in total liquidity, including $1.8 billion in cash on hand. Our net debt to EBITDA ratio improved to 0.9 times, reflecting our ongoing focus on maintaining a strong balance sheet. Our $2.5 billion debt reduction plan is progressing well, with $500 million already retired. Additionally, we plan to accelerate the retirement of our $485 million senior notes maturing in December.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"Taking advantage of the no penalty call option, we've elected to retire these notes in September, one quarter earlier than originally planned, saving $7 million in interest expense in 2025. Another differentiator for Devon Energy is our success on the midstream and marketing front. After quarter end, we acquired all outstanding non-controlling interest in Cotton Draw Midstream for $260 million. This transaction gives us 100% ownership of the asset and full access to its cash flows, resulting in savings of over $50 million in projected annual distributions that would have been paid to our partner. These savings are incremental to our $1 billion business optimization plan announced earlier in the year, further improving our multi-year cash inflows. Full ownership of Cotton Draw Midstream strengthens our competitive position in the basin and supports future growth in one of our most prolific areas.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"Alongside the Matterhorn pipeline divestiture, this acquisition demonstrates our commitment to creating value and enhancing our E&P operations through our strategic midstream investments. With these transactions, we've successfully created value as both a buyer and seller of midstream assets. Moving forward, we remain open to additional opportunities in the midstream space and creating additional value with our investments. On the gas marketing front, we're focused on maximizing realizations and positioning our gas production to benefit from increasing demand driven by LNG expansion and power generation. In the second quarter, we executed two new agreements that advance these objectives and further diversify our natural gas sales portfolio. The first is a 10-year gas sales agreement to an LNG counterparty starting in 2028, under which Devon Energy will sell 50 million cubic feet a day of natural gas at a Gulf Coast delivery point with pricing indexed to international markets.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"As LNG buildout creates additional demand for natural gas, we expect to pursue more opportunities to add exposure to international price markers. The second is a Permian gas sales agreement with CPV, Basin Ranch Energy Center, to support its proposed 1,350 megawatt power plant. With an expected start in 2028, Devon Energy will supply 65 million cubic feet per day of natural gas for a seven-year term, with pricing indexed to ERCOT West power prices. This pricing construct further limits Devon Energy's exposure to the Waha price weakness we've seen in the basin for some time. Now turning to slide nine to touch on guidance. For the second consecutive quarter, we're raising our oil production outlook while lowering capital spending. We now expect full-year oil volumes to range from 384,000 to 390,000 barrels per day, reflecting continued strong well productivity and base performance across our portfolio.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"Total capital guidance is being reduced by $100 million to a range of $3.6 to $3.8 billion. Importantly, our breakeven funding level remains highly competitive at less than $45 WTI, including the dividend. At today's strip pricing, this positions us to generate approximately $3 billion in free cash flow for the year, underscoring the resilience and flexibility of our business model. I'd also like to highlight the positive impact of the recently passed federal legislation, which provides meaningful tax benefits for Devon. These changes are expected to enhance our free cash flow profile in 2025 and beyond, further strengthening our ability to reinvest in the business and return capital to shareholders.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"While our tax rate will be somewhat volatile over the next few quarters as we incorporate the new legislation, we now expect our full-year 2025 current tax rate to be around 10%, down from our previous estimate of 15%, adding nearly $300 million in projected cash flow for the year. Looking beyond 2025, we expect to no longer be subject to the corporate alternative minimum tax. As a result, we anticipate our ongoing current tax rate will be significantly lower than previous estimates, ranging between 5% and 10%. This reduction will provide Devon with increased cash flow of approximately $1 billion over the next three years, assuming a similar pricing environment and capital spend. This is in addition to the $1 billion of incremental free cash flow from our business optimization plan.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"Looking ahead to the third quarter, we expect to build on the momentum established in the first half of the year. Our operational execution remains strong, and we anticipate stable production of 387,000 barrels of oil per day. With the capital efficiency improvements and as new wells come online and optimization initiatives take effect, we expect lower capital costs compared to the first two quarters. As our teams continue to deliver on key milestones, we're confident that Devon is well positioned to deliver another quarter of strong results and create additional value for our shareholders. Shifting gears now to talk about the business optimization plan on slide ten. On the right side of the slide, you'll see a scorecard tracking our progress. As we achieve milestones that generate additional cash flow, we'll update this graph to provide clear visibility into the timing and impact of these benefits.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"In the course of only four months, we've achieved 40% of our $1 billion goal. From the dark blue bars on the graph, you can see the progress we've made by category to date. This quarter, we're reducing 2025 capital by another $100 million, roughly $75 million of which is directly attributable to our business optimization efforts, with the remaining $25 million resulting from deflationary pressures. As Clay mentioned, our drilling and completion teams are leveraging artificial intelligence to drive capital efficiency, while our production teams continue to innovate lift techniques to sustain production levels. On the corporate cost front, we'll retire our $485 million senior notes this year, resulting in $30 million in annual savings to our run rate cost structure. As a reminder, $100 million of the $150 million target in corporate costs will be met with debt retirement.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"We expect to achieve this target in the third quarter of 2026 with the paydown of the term loan. Finishing our business optimization discussion on slide 11, as we've said before, our intent is to be open and transparent with this plan, communicating often. We've included more details here on initiatives underway and milestones achieved. With that, I'll now turn the call back over to Rosy for Q&A.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
"DVN","2025-08-05",NA,NA,"Thank you, Jeff. We'll now open the call to Q&A. Please limit yourself to one question and a follow-up. Operator, please, we'll take the first call.","https://www.marketbeat.com/earnings/reports/2025-8-5-devon-energy-co-stock/"
